name,ジャンル,その他ジャンル,都道府県,住所,建物名フロア数,電話番号,最寄り駅,Googleマップ,ウェブサイト,イートイン,テイクアウト,デリバリー,通販,クラファン・チケット,オンライン料理教室,期限付酒類小売業免許,Twitter,Facebook,Instagram,公式LINE,混雑状況アプリ,位置情報(緯度経度),定休日,営業時間,イートインメニュー,非接触決済,クレジットカード,個室,室内の完全禁煙,バリアフリー,席数,営業時間(テイクアウト),テイクアウトメニュー,事前注文URL,サービス名,サービスのURL,サービス名２,サービスのURL２,詳細,出前のURL,通販サイト,通販サイト2,通販メニュー,サイト名,タイトル,サービスURL,終了日,サイト名,料理教室の内容,オンラインのURL,提供元
バッカ ムニカ Bakka m'unica,ピザ,,東京都,東京都品川区東大井１丁目３−１７,,0364332737,鮫洲,https://goo.gl/maps/MTXbJLXdBtyTnrcx7,http://www.bakka.jp/,true,true,〇,false,false,,なし,,https://www.facebook.com/pizzabakka/posts/,,https://lin.ee/pEE6Edw,,"35.605032, 139.743313",,,,,,,,,,,,,,https://forms.gle/V2VjR6Fjzti9voqB6,,https://www.ubereats.com/jp/tokyo/food-delivery/%E3%83%92%E3%83%83%E3%83%84%E3%82%A8%E3%83%AA%E3%82%A2%E3%83%8F%E3%83%83%E3%82%AB%E3%83%A0%E3%83%8B%E3%82%AB-pizzeria-bakka-munica/CAeTqFtvQqaM_I0SB0wtpw,,,,,,,,,,,,,
野菜がおいしいダイニング LONGING HOUSE 北青山,洋食,ベジ・ヴィーガン,東京都,東京都港区北青山3-9-10　瀬川ビル1F,,0364335808,表参道駅,https://g.page/longinghouse?share,https://www.longinghouse.com/no.2/,true,〇,〇,true,false,,,https://twitter.com/home,https://facebook.com/longing2/,https://www.instagram.com/longing_no2/,,,"35.664338, 139.709936",,,,,,,,,,,季節野菜のベジカレー1000円　野菜たっぷりサンドイッチ800円　元気な野菜たちのバーニャカウダ1580円　ちょいつま3種セット800円　ポークジンジャー丼1380円　自家製ジンジャーエール880円　桃ジュース750円　コーヒー600円,,,https://www.ubereats.com/jp/tokyo/food-delivery/%E9%87%8E%E8%8F%9C%E3%81%8B%E3%81%8A%E3%81%84%E3%81%97%E3%81%84%E3%82%BF%E3%82%A4%E3%83%8B%E3%83%B3%E3%82%AF-longing-house-%E5%8C%97%E9%9D%92%E5%B1%B1-longing-house-kitaaoyama/oBt23E_MS-m9p44wTrr-UA?fbclid=IwAR1niWi3gz1lO4MY1WHpP_tmFPdqdDNF4bWnbArsZaJ74qFKo_IPMHuQkQQ,,,,,,,,,,,,,,,
civinova,居酒屋・ダイニングバー,,東京都,東京都世田谷区用賀4丁目3-11,,0337070883,用賀駅,https://goo.gl/maps/a54HYRdMWSX6L9wM6,,〇,〇,,✖,✖,,,,https://facebook.com/%E3%83%81%E3%83%93%E3%83%8E%E3%83%90-civinova-1766046963719610/,https://www.instagram.com/civinovayoga/,,,"35.627263, 139.634602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
バンサン用賀店,イタリアン,,東京都,東京都世田谷区用賀4-11-5　リエルナ用賀　1F,,0337082711,用賀駅,https://g.page/vansan_youga?share,http://bravas-ltd.com/vansan/vansan-yoga/,true,true,,false,false,,,,https://facebook.com/vansan.soshigayaookura/,,,,"35.626957, 139.634116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naturam kazuya sugiura,フレンチ,,東京都,東京都世田谷区玉川1-17-16,,0337087723,二子玉川駅,https://goo.gl/maps/i47cNQ1Z4jbvCta1A,https://www.naturam.tokyo.jp,true,true,,false,false,,,,,https://instagram.com/naturam.lab/,,,"35.610918, 139.63237",,,,,,,,,,,"フレンチセット8品(オードブル5品、パテサンド、牛頬肉の赤ワイン煮込み、ガトーショコラ) お一人様4000円(2名様から)、""naturam""特製フレンチビーフカレー(420g 約2人分 ルー) 1200円、オリジナル宇治抹茶マカロン (6個入り) 1200円、自家製生キャラメル (18個入り)1200円",,,,,,,,,,,,,,,,,,
Cafe Dream,ベジ・ヴィーガン,,愛知県,愛知県日進市栄2-408Bellvie2F,,000000,日進駅,https://maps.app.goo.gl/uN2EAyGuryDjV7Tu9,https://cafedream-nagoya.com/,true,true,,false,false,,,https://twitter.com/KaoriMashio?s=09,https://facebook.com/cafedreamofficial/?locale2=ja_JP,https://instagram.com/cafedream_nagoya/,,,"35.12095, 137.051824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
utage,イタリアン,,大阪府,大阪府大阪市中央区難波千日前2-13,,000000,日本橋駅,https://goo.gl/maps/aAGqtXFr9UVFXpVu7,,true,〇,,false,true,,,,,https://instagram.com/syuuhei1?igshid=1lh8ilk8yhwrx,https://lin.ee/eaTt8ps,,"34.664824, 135.504507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
和食居酒屋 晴庵,和食,,東京都,東京都目黒区鷹番3-19-21,,0337110161,学芸大学駅,https://g.page/seian2003?share,http://sei-an.jp/,true,true,,false,false,,,https://twitter.com/seian_gakudai,https://instagram.com/seian.sato/,,,,"35.630097, 139.683459",,,,,,,,,,,"刺身盛り合わせ　2000円
クレソンと釜揚げしらすサラダ　800円
空豆のコロッケ　750円
牛ほほ肉のやわらか煮　1900円",,,,,,,,,,,,,,,,,,
torch cafe,カフェレストラン,,東京都,東京都渋谷区恵比寿南2-1-12サトウビル2F,,0337126888,恵比寿駅,https://goo.gl/maps/bbPczBXg3TGVy1UdA,,true,true,,false,false,,,,https://instagram.com/torchcafe/,,https://lin.ee/7YlVMNY,,"35.646062, 139.707353",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ナチュラビロジー★クック,ベジ・ヴィーガン,,大阪府,大阪府東大阪市長田3-8-18サンライズ長田1F,,000000,長田駅,https://goo.gl/maps/4uRkPL9R8LvVTbcc7,https://cook.kvestbeam.co.jp/,true,true,,false,false,,,,https://facebook.com/profile.php?id=100043618835837,,,,"34.676538, 135.59619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
クルン・サイアム　中目黒店,タイ料理,,東京都,東京都目黒区上目黒1-6-5森ビル2F,,0337146566,中目黒駅,https://goo.gl/maps/EHh4jdmhjM65Pf5D8,http://www.sscy.co.jp/krungsiam.html,〇,〇,,✖,✖,,,,https://instagram.com/krungsiam_nakameguro/,,,,"35.645306, 139.700521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アジアン屋台バル クアトロ,タイ料理,,東京都,東京都渋谷区恵比寿南1-7-8ニューライフ恵比寿103,,0337149196,恵比寿駅,https://goo.gl/maps/ygx4R6yJWGWE5DXt8,,true,true,,false,false,,,,https://instagram.com/p/B9_DuaDgnQp/?igshid=1r8ivfp36x9er,,,,"35.646129, 139.709817",,,,,,,,,,,ガパオライス880円　マッサマンカレー880円　パッタイ880円　牛肉のフォー880円　鶏スープのフォー880円　ヤムウンセン780円,,,,,,,,,,,,,,,,,,
麺K A W A K E I,ラーメン・つけ麺,,東京都,東京都渋谷区円山町１８−２,,0367127622,,https://goo.gl/maps/AVJoJqpCgn7eFdYMA,,〇,✖,,✖,〇,,,,,https://www.instagram.com/kawakei.50th/,,,"35.6570271,139.6921146",,,,,,,,,,,,,,,,,,,,,,CAMPFIRE,【渋谷】新型コロナウィルスにより影響を受けている飲食店の応援お願いします！,https://camp-fire.jp/projects/view/258859,2020/05/27,,,,
日本料理衛藤,和食,,東京都,東京都大田区蒲田3-17-16,,0367159727,京急蒲田駅,https://maps.app.goo.gl/xECMGADJRX4Z5WVa6,https://mako771.wixsite.com/etou,〇,〇,true,false,✖,,,,https://facebook.com/JapaneseEtou/,http://instagram.com/nihonryouri_etou/,,,"35.563053, 139.722061",,,,,,,,,,,"特製弁当3800円
筍御飯(2人前)1200円
牡蠣御飯(2人前)1500円
蛍烏賊御飯(2人前)1600円
とらふぐ白子ポン酢1500円
ふぐ唐揚げ1000円
珍味3種セット1700円
衛藤の一番出汁(2合)600円など",,,,,,,,,,,,,,,,,,
SHUTTERS　自由が丘,カフェレストラン,,東京都,東京都世田谷区奥沢5-27-15,,0337170111,自由が丘駅,https://g.page/shutters-jiyugaoka?share,https://www.ys-int.com/,true,true,,false,false,,,,https://instagram.com/shutters.ys/,,,,"35.606477, 139.668619",,,,,,,,,,,スペアリブ各種　2100円、パスタ各種　995円～、サラダ各種　895円、スープ・トースト649円,,,,,,,,,,,,,,,,,,
namida,和食,寿司,東京都,東京都世田谷区北沢2-28-7エルフェアシティ下北沢Ⅱ1F,,0368047902,下北沢駅,https://goo.gl/maps/z9m7LWUzUmHsg4hv8,http://www.namida-tokyo.com/,true,〇,,false,false,,,https://twitter.com/namida_tokyo,https://facebook.com/namida.tokyo,https://instagram.com/namida.tokyo/,,,"35.663342, 139.665765",,,,,,,,,,,"海弁当1500円＋税　山弁当1500円＋税　namidaの牛飯1,000円＋税　お電話もしくはPICKSアプリでご予約ください。",,,,,,,,,,,,,,,,,,
三軒茶屋ワインとオーガニック野菜 85BAL Teppen,イタリアン,ベジ・ヴィーガン,東京都,東京都世田谷区三軒茶屋2丁目14-19,,0368055773,三軒茶屋駅,https://goo.gl/maps/sQi4JK4GDSWpqkFw8,,true,true,,false,false,,,,https://www.facebook.com/WineTeppen/,,,,"35.642887, 139.669343",,,,,,,,,,,要予約。Facebookのメッセージまたは85balteppen@gmail.comまで。名前、引取日、引取時間、商品名と個数、要望を明記の上注文。,,,,,,,,,,,,,,,,,,
ぬく,和食,,東京都,東京都目黒区中目黒4-8-141階,,0337198101,中目黒駅,,,true,true,,false,false,,,,,,,,"35.63591, 139.705473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
本家あべやmsb田町店,焼き鳥,鶏料理,東京都,東京都港区芝浦3-1-21　msbTamachi田町ステーションタワーS　1F,,0368093290,田町駅,https://goo.gl/maps/pEAJSTwayvrndsKS7,https://tabelog.com/tokyo/A1314/A131402/13227508/,true,〇,,true,false,,,,,,,,"35.645577, 139.749086",,,,,,,,,,,比内地鶏のそぼろ丼　900円　　比内地鶏親子丼　1100円　　比内地鶏のレバニラ丼　1000円　　比内地鶏カツ丼　1400円　　焼鳥3本盛り合わせ　1320円　　焼鳥6本盛り合わせ　2640円,,,,,,,,,,,,,,,,,,
麺でる,ラーメン・つけ麺,ラーメン,東京都,東京都大田区田園調布１－２１－２,,0337219499,多摩川,"https://maps.google.com/maps?ll=35.591477,139.675884&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92145-0071%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%A4%A7%E7%94%B0%E5%8C%BA%E7%94%B0%E5%9C%92%E8%AA%BF%E5%B8%83%EF%BC%91%E4%B8%81%E7%9B%AE%EF%BC%92%EF%BC%91%E2%88%92%EF%BC%92",,true,true,,false,false,,,,,,,,"35.591477,139.675884",,,,,,,,,,,,,,,,,,,https://www.takumen.com/products/1073,,,,,,,,,,
華や,中華料理,,東京都,東京都大田区田園調布3丁目4-3,,0337222694,田園調布駅,https://goo.gl/maps/KeaF7tjLL3NcfT77A,,true,true,,false,false,,,,,,,,"35.598486, 139.666967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
パスタR1,イタリアン,,東京都,東京都大田区田園調布3-25-2,,0337222789,田園調布駅,https://goo.gl/maps/UaEM94eAMd7XxXWM8,http://pastar1.web.fc2.com/,true,true,,false,false,,,,,,,,"35.596667, 139.666925",,,,,,,,,,,選べる前菜2種盛り800円　たっぷりサラダ900円　国産牛ほほ肉の赤ワイン煮1500円　パスタ900円〜　自家製ドルチェ400円,,,,,,,,,,,,,,,,,,
yoga STAND S,居酒屋・ダイニングバー,無化学肥料無農薬野菜料理と小皿料理の店,東京都,東京都世田谷区用賀3-18-4ヒルズイースト1F,,0368730255,用賀駅,https://goo.gl/maps/Hc35pmdkAo7rigAy7,https://instagram.com/yoga_stand_s?utm_source=ig_profile_share&igshid=6xcle0gxf30r,〇,〇,,✖,✖,,,,,https://instagram.com/yoga_stand_s,,,"35.629237, 139.63486",,,,,,,,,,,"焼き豚丼850円　牛カルビ弁当980円　白身タルタルと牛すじコロッケ弁当850円 人気！紅唐揚げ弁当850円　まぐろ脳天生姜焼き弁当980円　麻棒豆腐弁当980円 KABA野菜たっぷり弁当980円 メンチカツ弁当1200円

KABAファーム無農薬野菜盛り合わせ
家飲みお供に！おつまみ惣菜盛り合わせ
おかずの盛り合わせ
3種類1500円
6種類3000円",,,,,,,,,,,,,,,,,,
La gueule de bois,フレンチ,,東京都,東京都目黒区東山1-8-6サンロイヤル東山108,,0368844630,中目黒駅,https://goo.gl/maps/z6P7nzmvjmgkZCD98,,true,true,,false,false,,,,https://www.facebook.com/Lagueuledebois/,https://instagram.com/p/B-eKwROAW8v/?igshid=1nko0m07ezubl,,,"35.646601, 139.694849",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
オステリア　エジリオサーラ,イタリアン,,東京都,東京都世田谷区砧8-9-8,,0337493899,祖師ヶ谷大蔵駅,https://maps.app.goo.gl/TSCZf4b6WcraSrpt9,https://www.egidiosala.com/,〇,〇,,✖,✖,,,,https://facebook.com/Osteria.egidio.sala/,https://instagram.com/egidiosala.tokyo/?igshid=1p1mmkyksr24o,,,"35.642541, 139.607806",,,,,,,,,,,イタリアン弁当1500円　小海老と小柱のスパゲッティペペロンチーノ1200円　サルシッチャのトマトソースペンネアラビアータ1200円　カルボナーラスパゲッティ1200円　ポロネーゼスパゲッティ1200円　ラザニア1300円　オードブル4名様分8000円　オードブル6名様分12000円,,,,,,,,,,,,,,,,,,
やっぱりインディア,カレー,,東京都,東京都豊島区南大塚3-50-3運来ビル2階,,0369072887,大塚駅,https://goo.gl/maps/PYoZfc11DDKrtFwJ7,,true,true,,✖,false,,,https://twitter.com/yappariindia/,,https://instagram.com/yapparindia/,,,"35.730245, 139.728101",,,,,,,,,,,"◉ランチ
日替わり弁当500円(カレー1種＋ご飯)
 スペシャル弁当700円(カレー1種＋ナン又はライス)
◉ディナー
単品メニュー各種※ターリーのセットは除く",,,,,,,,,,,,,,,,,,
オイスターバル　吉祥寺　スパイラル,イタリアン,,東京都,東京都武蔵野市吉祥寺本町2-14-13,,0422272393,吉祥寺駅,https://maps.app.goo.gl/UTPAC6GxrkrdYrm66,http://www.kichi-joji-spiral-oyster-bar.com/,true,true,,false,false,,,,https://facebook.com/%E3%82%AA%E3%82%A4%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%90%E3%83%AB-Kichi-joji-Spiral-%E5%90%89%E7%A5%A5%E5%AF%BA%E3%82%B9%E3%83%91%E3%82%A4%E3%83%A9%E3%83%AB-567236390081432/?refsrc=http%3A%2F%2Fkichi-joji-spiral-oyster-bar.com%2Fsp%2F,https://instagram.com/kichijoji_spiral.0701?igshid=1l6zzrixa3ql1,,,"35.707457, 139.578253",,,,,,,,,,,生牡蠣の殻付きワイン蒸し3P 1000円、ゴルゴンゾーラとプロシュートの大人のポテトサラダ600円、フライドオイスター4Pフライドポテト添え1000円、小海老と牡蠣のアヒージョにバゲット4枚800円、自家製ローストビーフ100gフライドポテト添え1000円、牡蠣とキノコのチーズクリーム生パスタ1400円,,,,,,,,,,,,,,,,,,
ユイット,フレンチ,ビストロカフェ,東京都,東京都目黒区中目黒1-10-23リバーサイドテラス1階,,0337608898,中目黒駅,https://goo.gl/maps/VX9XhbWLd2n4bZsR7,http://east-meets-west.jp/,true,true,,false,false,,,,,https://instagram.com/huit_nakameguro/,,,"35.643101, 139.70141",,,,,,,,,,,"仔羊の欧風カレー900円
クロックムッシュ700円
奥久慈卵のプリン310円
バナナとカシスのタルト480円
ブラッドオレンジのタルト480円
ガトーショコラ490円
ガトーフロマージュ490円",,,,,,,,,,,,,,,,,,
ラーメンタロー,ラーメン・つけ麺,ラーメン,東京都,東京都大田区大森北1-3-12,,0337663448,大森海岸,"https://maps.google.com/maps?ll=35.587605,139.7286&z=14&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92143-0016%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%A4%A7%E7%94%B0%E5%8C%BA%E5%A4%A7%E6%A3%AE%E5%8C%97%EF%BC%91%E4%B8%81%E7%9B%AE%EF%BC%93%E2%88%92%EF%BC%91%EF%BC%92",,true,true,,false,false,,,,,,,,"35.587605,139.7286",,,,,,,,,,,,,,,,,,,https://www.takumen.com/products/987,,,,,,,,,,
やぐやKICHIJOJI,居酒屋・ダイニングバー,,東京都,東京都武蔵野市吉祥寺本町2-8-9ルミナス吉祥寺3F,,0422272936,吉祥寺駅,https://maps.app.goo.gl/kEj2AXxKABBFdJzg8,,true,true,,false,false,,,https://twitter.com/leetyouenn,https://facebook.com/yaguyakichijoji/?locale2=ja_JP,,,,"35.706485, 139.578267",,,,,,,,,,,"やぐや弁当・壱の型(主菜１品＋副菜２品＋ごはん)900円
やぐや弁当・弐の型(主菜２品＋副菜２品)1500円
【お弁当の選べる主菜】チキン南蛮、鶏からあげ、和風ハンバーグ、鶏と野菜の黒酢炒め、豚肉のしょうが焼き、サバの塩焼き
やぐやの豚角煮1080円
やぐやのポテサラ540円
干し椎茸と切り干し大根のおいしいやつ　他
",,,,,,,,,,,,,,,,,,
鮨まさ希,寿司,,東京都,東京都武蔵野市吉祥寺本町4-26-16,,0422276917,,,https://sushi-masaki.com/,true,true,,false,false,,,,,,,,"35.709690, 139.572098",,,,,,,,,,,電話予約,,,,,,,,,,,,,,,,,,
オーガニック ベジ アネックス,その他,果物・八百屋,京都府,京都府京都市左京区下鴨宮崎町106-2,,000000,出町柳駅,https://goo.gl/maps/fdup1V71V8TcDmLv9,,true,true,,false,false,,,,,,,,"35.034364, 135.770382",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おおぜき中華そば店,ラーメン・つけ麺,ラーメン,東京都,東京都渋谷区恵比寿西1-9-4,,0337803116,恵比寿,"https://maps.google.com/maps?ll=35.645833,139.70993&z=16&t=m&hl=ja&gl=US&mapclient=embed&q=%E3%80%92150-0021%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%8B%E8%B0%B7%E5%8C%BA%E6%81%B5%E6%AF%94%E5%AF%BF%E8%A5%BF%EF%BC%91%E4%B8%81%E7%9B%AE%EF%BC%99%E2%88%92%EF%BC%94",,true,true,,false,✖,,,,,,,,"35.645833,139.70993",,,,,,,,,,,,,,,,,,,https://www.takumen.com/products/1275,,,,,,,,,,
こうそかふぇ85,ベジ・ヴィーガン,,京都府,京都府京都市中京区桝屋町164-1,,000000,烏丸御池駅,https://goo.gl/maps/6zaVaEzbpaQ1ALiS6,,true,true,,false,false,,,,,,,,"35.016469, 135.755894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
うなぎ　さゝ木,うなぎ,,東京都,東京都品川区旗の台4-1-8-1F,,0337835560,旗の台駅,https://goo.gl/maps/NqYDvodysb59h1cx9,https://unagi-sasaki.jp/,true,true,,false,false,,,,,,,,"35.604292, 139.703977",,,,,,,,,,,"うな重特上3,800円　うな重上　2,960円　うな重上撰　2,500円　きも吸い220円　他要相談※すべて税別",,,,,,,,,,,,,,,,,,
鶏＆デリ　戸越銀座,その他,からあげ,東京都,東京都品川区戸越1-16-8,,0337841801,戸越駅,https://goo.gl/maps/5zh8MueezXPU7LGe7,https://toriand.com,true,true,,false,false,,,https://twitter.com/TORI_DELI,https://facebook.com/TORIandDELI/,https://instagram.com/tori.deli,,,"35.614994, 139.718695",,,,,,,,,,,からあげ弁当500円、からあげ丼500円、ジャンボチキンカツ弁当700円、ジャンボチキン南蛮弁当750円、からあげミックスセット520円、からあげおつまみセット580円、からあげファミリーセット1600円,,,,,,,,,,,,,,,,,,
Don Bravo,イタリアン,,東京都,東京都調布市国領町3-6-43,,0424827378,,https://goo.gl/maps/6KLQinCxrGVeoBEi6,,true,true,,✖,false,,,,,https://www.facebook.com/Don-Bravo-689089177884457/,,,"35.648235, 139.559631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
イタリアンレストラン 福生のビール小屋,イタリアン,ビールバー,東京都,東京都福生市大字熊川１,,0425530171,拝島駅,https://goo.gl/maps/xbdZZAMRHEDQTG9b7,https://www.tamajiman.co.jp/koya/,〇,〇,,✖,✖,,,https://twitter.com/tamaji_man,https://facebook.com/tamajiman/,https://instagram.com/ishikawabrewery/,,,"35.718772, 139.332466",,,,,,,,,,,"・テイクアウト限定 おうちイタリアンセット　750円
・塩糀鶏のトマトソースペンネ　1,000円
・アサリのプッタネスカペンネ　1,000円
・小海老の酒粕ジェノベーゼペンネ　1,000円
・生ハムとルッコラのサラダ　800円
・小海老とアボカドのサラダ　800円
・ローストポーク（酒粕ナッツチーズソース）　800円
・自家製ピクルス　500円
・バーニャカウダ　800円
・福生産ソーセージ盛り合わせ　800円
・スペアリブとジャーマンポテト　800円
・トリッパのアラビアータ　800円
・チキンコンフィと野菜のビールフリット　800円
・ガーリックトースト（3ピース）　300円",,,,,,,,,,,,,,,,,,
フランス料理レストラン アシエット,フレンチ,,東京都,東京都世田谷区成城6-10-3,,0337891190,成城学園前駅,https://goo.gl/maps/S8fAoJADiooTvjMT6,https://seijo-assiette.com/,true,true,,✖,false,,,,https://facebook.com/フランス料理-レストラン-アシエット-209710642405669/?refid=52&__tn__=C-R,https://instagram.com/seijo_assiette?igshid=sh778kjti06w,,,"35.640621, 139.598671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
